Posted Date,Main Skill 1,Main Skill 2,Main Skill 3,Company,Workplace,Address,Company Type,Company Industry,Company Size,Country,Working Days,Overtime Policy
2024-08-15 09:21:20.095789,.NET,ReactJS,Angular,Orient Software Development Corp.,Hybrid,Ho Chi Minh - Ha Noi - Da Nang,IT Outsourcing,Software Development Outsourcing,301-500,Singapore,Monday - Friday,No OT
2024-08-15 09:21:20.095789,Golang,Cloud,ReactJS,Orient Software Development Corp.,Hybrid,Ho Chi Minh - Ha Noi - Da Nang,IT Outsourcing,Software Development Outsourcing,301-500,Singapore,Monday - Friday,No OT
2024-08-15 09:21:20.095789,Project Manager,Agile,Scrum,Smilegate Vietnam,At office,Ho Chi Minh,IT Product,Game,51-150,South Korea,Monday - Friday,Extra salary for OT
2024-08-15 09:21:20.095789,Python,English,ERP,Trobz,At office,Ho Chi Minh,IT Outsourcing,N/A,51-150,France,Monday - Friday,No OT
2024-08-15 09:21:20.095789,Tester,Agile,QA QC,Viettel Software Services (A Member of Viettel Group),At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam,Monday - Friday,
2024-08-15 09:21:20.095789,QA QC,English,Tester,Digital Unicorn,At office,Da Nang,IT Outsourcing,Software Development Outsourcing,1-50,France,Monday - Friday,No OT
2024-08-15 09:21:20.095789,.NET,Flutter,ReactJS,TechSoft,At office,Da Nang,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-08-15 09:21:20.095789,ReactJS,MySQL,MongoDB,Ewoosoft Vietnam,At office,Ha Noi,IT Product,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-08-15 09:21:20.095789,Unity,OOP,Games,Công ty TNHH Thankslab Việt Nam,At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Japan,Monday - Friday,No OT
2024-08-15 09:21:20.095789,Automation Test,QA QC,NULL,Bluebik Vietnam,At office,Ha Noi,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,Extra days off for OT
2024-08-15 09:21:20.095789,Automation Test,Agile,Scrum,Bluebik Vietnam,At office,Ha Noi,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,Extra days off for OT
2024-08-15 09:21:20.095789,IT Support,SQL,English,Reycom Document Solutions / RDS Vietnam,At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam,Monday - Friday,No OT
2024-08-15 09:21:20.095789,Oracle,Database,SQL,TTCNTT Ngân hàng Xây Dựng | CBBank,At office,Ho Chi Minh - Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-08-15 09:21:20.095789,QA QC,UI-UX,Tester,VNG Corporation,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1000+,Vietnam,Monday - Friday,No OT
2024-08-15 09:21:20.095789,Swift,iOS,AWS,Techcombank,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-08-15 09:21:20.095789,QA QC,Team Leader,Tester,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,Ho Chi Minh,IT Product,Financial Services,301-500,Japan,Monday - Friday,No OT
2024-08-15 09:21:20.095789,Java,MySQL,Spring,M_Service (MoMo),At office,Ho Chi Minh,IT Product,Financial Services,1000+,Vietnam,Monday - Friday,Extra days off for OT
2024-08-15 09:21:20.095789,Product Manager,Team Leader,Product Owner,One Mount Group,At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam,Monday - Saturday,No OT
2024-08-15 09:21:20.095789,DevOps,AWS,NoSQL,GeoComply (GeoTech Hub Vietnam),Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,301-500,Canada,Monday - Friday,No OT
2024-08-15 09:21:20.095789,Java,Software Architect,Solution Architect,DEK Technologies,Hybrid,Ho Chi Minh - Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United Kingdom,Monday - Friday,No OT
2024-08-15 09:21:20.095789,Golang,AWS,PostgreSql,CÔNG TY TNHH AMPACS INTERNATIONAL,Hybrid,Ho Chi Minh,IT Product,Manufacturing and Engineering,1-50,Taiwan,Monday - Friday,No OT
2024-08-15 09:21:20.095789,Java,MySQL,Spring,K-Media,At office,Ha Noi,IT Product,Telecommunication,51-150,Vietnam,Monday - Friday,No OT
2024-08-15 09:21:20.095789,Project Manager,Agile,Manager,GFT Technologies Vietnam,Hybrid,Ha Noi - Ho Chi Minh,IT Service and IT Consulting,Banking,151-300,Germany,Monday - Friday,No OT
2024-08-15 09:21:20.095789,Product Owner,Agile,Project Manager,GemCommerce,At office,Ha Noi,IT Product,E-commerce,51-150,Vietnam,Monday - Friday,
2024-08-15 09:21:20.095789,C language,Python,C++,Omnicomm Việt Nam,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-08-15 09:21:20.095789,ReactJS,JavaScript,Angular,MSB,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-08-14 09:21:20.095789,Database,SQL,Oracle,Kien Long Bank,At office,Ha Noi,Non-IT,Banking,1000+,Vietnam,Monday - Friday,
2024-08-14 09:21:20.095789,Java,SQL,Spring,Smilegate Vietnam,At office,Ho Chi Minh,IT Product,Game,51-150,South Korea,Monday - Friday,Extra salary for OT
2024-08-14 09:21:20.095789,Java,JavaScript,Spring,Mcredit - Công ty Tài chính TNHH MB Shinsei,At office,Ha Noi,IT Product,Financial Services,1000+,Vietnam,Monday - Friday,
2024-08-14 09:21:20.095789,NodeJS,SQL,JavaScript,Dtravel,Remote,Ha Noi,IT Product,Professional Services,1-50,United Kingdom,Monday - Friday,No OT
2024-08-14 09:21:20.095789,C++,Python,English,Dynimlabs,Hybrid,Ho Chi Minh,IT Product,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,
2024-08-14 09:21:20.095789,Golang,Database,NULL,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,Ha Noi,IT Product,Financial Services,301-500,Japan,Monday - Friday,No OT
2024-08-14 09:21:20.095789,PHP,Python,NULL,Axalize Incorporated,At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-08-14 09:21:20.095789,ReactJS,JavaScript,VueJS,Axalize Incorporated,At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-08-14 09:21:20.095789,Tester,English,QA QC,Axalize Incorporated,At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-08-14 09:21:20.095789,Project Manager,Agile,ERP,"NEYU Ltd.,",At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Vietnam,Monday - Friday,No OT
2024-08-14 09:21:20.095789,DevOps,AWS,Cloud,GFT Technologies Vietnam,Hybrid,Ha Noi - Ho Chi Minh,IT Service and IT Consulting,Banking,151-300,Germany,Monday - Friday,No OT
2024-08-14 09:21:20.095789,Cloud,DevOps,AWS,Infodation Vietnam,At office,Others,IT Outsourcing,Software Development Outsourcing,51-150,Netherlands,Monday - Friday,Extra days off for OT
2024-08-14 09:21:20.095789,System Admin,System Engineer,NULL,Renesas Design Vietnam,Hybrid,Ho Chi Minh,IT Product,IT Hardware and Computing,1000+,Japan,Monday - Friday,Extra salary for OT
2024-08-14 09:21:20.095789,Automation Test,SQL,Tester,bbv Vietnam,Hybrid,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,Switzerland,Monday - Friday,No OT
2024-08-14 09:21:20.095789,NodeJS,Database,NULL,Younet Social,At office,Ho Chi Minh,IT Product,"Media, Advertising and Entertainment",1-50,Vietnam,Monday - Friday,No OT
2024-08-14 09:21:20.095789,Product Manager,SQL,NULL,VNG Corporation,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1000+,Vietnam,Monday - Friday,No OT
2024-08-14 09:21:20.095789,Java,Python,.NET,CBBANK - Ban Triển Khai Chuyển Đổi Số,At office,Ha Noi - Ho Chi Minh,IT Product,Banking,1000+,Vietnam,Monday - Friday,Extra salary for OT
2024-08-14 09:21:20.095789,.NET,ASP.NET,C#,bbv Vietnam,Hybrid,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,Switzerland,Monday - Friday,No OT
2024-08-14 09:21:20.095789,.NET,SQL,C#,Tổng Công ty CP Dệt may Hòa Thọ,At office,Da Nang,IT Product,Manufacturing and Engineering,1000+,Vietnam,Monday - Friday,No OT
2024-08-14 09:21:20.095789,JavaScript,TypeScript,ReactJS,i3 DVR International,At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Canada,Monday - Friday,No OT
2024-08-14 09:21:20.095789,Games,Product Manager,Designer,Ateam Việt Nam,At office,Ho Chi Minh,IT Product,Game,1000+,Japan,Monday - Friday,No OT
2024-08-14 09:21:20.095789,QA QC,Tester,NULL,Picket Homes,Hybrid,Ha Noi,IT Product,"Real Estate, Property and Construction",151-300,United States,Monday - Friday,No OT
2024-08-14 09:21:20.095789,Product Owner,Project Manager,Business Analyst,VNPT EPAY,At office,Ha Noi,IT Product,Financial Services,51-150,Vietnam,Monday - Friday,
2024-08-14 09:21:20.095789,NodeJS,MySQL,TypeScript,Briswell Vietnam,At office,Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,1-50,Japan,Monday - Friday,Extra days off for OT
2024-08-14 09:21:20.095789,ReactJS,TypeScript,VueJS,"ANDPAD VietNam Co., Ltd",Hybrid,Ho Chi Minh - Ha Noi,IT Product,IT Services and IT Consulting,51-150,Japan,Monday - Friday,No OT
2024-08-14 09:21:20.095789,Android,AWS,Kotlin,"ANDPAD VietNam Co., Ltd",Hybrid,Ho Chi Minh - Ha Noi,IT Product,IT Services and IT Consulting,51-150,Japan,Monday - Friday,No OT
2024-08-14 09:21:20.095789,Java,Spring,J2EE,TPS Software,At office,Ho Chi Minh,IT Product,Software Products and Web Services,151-300,Vietnam,Monday - Friday,No OT
2024-08-14 09:21:20.095789,Business Analyst,English,NULL,Techcombank,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-08-14 09:21:20.095789,.NET,SQL,C#,Extreme Việt Nam,At office,Ha Noi,IT Outsourcing,Game,151-300,Japan,Monday - Friday,Extra salary for OT
2024-08-14 09:21:20.095789,Python,HTML5,JavaScript,CÔNG TY TNHH LOTTE INNOVATE VIỆT NAM,At office,Ha Noi,IT Product,IT Services and IT Consulting,151-300,South Korea,Monday - Friday,
2024-08-14 09:21:20.095789,JavaScript,NodeJS,ReactJS,"CyberLogitec Vietnam Co., Ltd.",At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,501-1000,South Korea,Monday - Friday,
2024-08-14 09:21:20.095789,Automation Test,QA QC,Tester,SSI Securities Corporation,At office,Ha Noi,IT Product,Financial Services,1000+,Vietnam,Monday - Friday,
2024-08-14 09:21:20.095789,.NET,JavaScript,C#,OMNIA SYSTEMS COMPANY LIMITED,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1-50,Sweden,Monday - Friday,No OT
2024-08-14 09:21:20.095789,Flutter,Agile,English,LG Electronics Development Vietnam (LGEDV),Remote,Ha Noi,IT Product,Software Products and Web Services,1000+,South Korea,Monday - Friday,
2024-08-14 09:21:20.095789,Japanese,Bridge Engineer,NULL,ORO Vietnam,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Japan,Monday - Friday,No OT
2024-08-14 09:21:20.095789,Java,SQL,Spring,VNG Corporation,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1000+,Vietnam,Monday - Friday,No OT
2024-08-14 09:21:20.095789,DevOps,AWS,Cloud,VPBank,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Saturday,No OT
2024-08-14 09:21:20.095789,C#,Unity,TypeScript,MODEC,At office,Ho Chi Minh,IT Product,Utilities,51-150,Japan,Monday - Friday,No OT
2024-08-13 09:21:20.095789,PHP,MySQL,JavaScript,Dai-ichi Life Việt Nam,At office,Ho Chi Minh,Non-IT,Financial Services,1000+,Japan,Monday - Friday,Extra salary for OT
2024-08-13 09:21:20.095789,Java,MySQL,Spring,Daoukiwoom Innovation,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,51-150,South Korea,Monday - Friday,No OT
2024-08-13 09:21:20.095789,NodeJS,JavaScript,TypeScript,Neos Việt Nam,At office,Ha Noi,IT Outsourcing,IT Services and IT Consulting,1-50,Japan,Monday - Friday,
2024-08-13 09:21:20.095789,Golang,Python,NodeJS,ISMART.ASIA TECHNOLOGY,At office,Da Nang - Ha Noi - Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-08-13 09:21:20.095789,ReactJS,English,TypeScript,Unifiedpost,Hybrid,Ho Chi Minh,IT Product,Financial Services,51-150,Belgium,Monday - Friday,No OT
2024-08-13 09:21:20.095789,Tester,QA QC,NULL,Blue Belt Technology,At office,Ha Noi,IT Product,IT Services and IT Consulting,51-150,Japan,Monday - Friday,Extra salary for OT
2024-08-13 09:21:20.095789,ReactJS,Azure,Java,KMS Technology,Hybrid,Ho Chi Minh - Da Nang,IT Outsourcing,N/A,1000+,United States,Monday - Friday,No OT
2024-08-13 09:21:20.095789,.NET,Azure,C#,Zuhlke Engineering Vietnam,Hybrid,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Switzerland,Monday - Friday,No OT
2024-08-13 09:21:20.095789,Java,Spring,C#,VNPT Net Corporation,At office,Ha Noi,IT Product,Network and Infrastructure,1-50,Vietnam,Monday - Friday,No OT
2024-08-13 09:21:20.095789,Java,OOP,Database,FE CREDIT,At office,Ho Chi Minh,IT Product,Financial Services,1000+,Vietnam,Monday - Friday,No OT
2024-08-13 09:21:20.095789,Java,SQL,JavaScript,Persol Career Tech Studio Vietnam,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Japan,Monday - Friday,No OT
2024-08-13 09:21:20.095789,Java,Spring,Team Leader,Persol Career Tech Studio Vietnam,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Japan,Monday - Friday,No OT
2024-08-13 09:21:20.095789,PHP,MySQL,Laravel,Got It,At office,Ho Chi Minh,IT Product,Software Products and Web Services,151-300,Vietnam,Monday - Friday,No OT
2024-08-13 09:21:20.095789,.NET,English,ASP.NET,Kyanon Digital,Hybrid,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Singapore,Monday - Friday,Extra days off for OT
2024-08-13 09:21:20.095789,Java,AWS,Spring,Zuhlke Engineering Vietnam,Hybrid,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Switzerland,Monday - Friday,No OT
2024-08-13 09:21:20.095789,Linux,IT Support,Security,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),At office,Ha Noi,IT Product,IT Hardware and Computing,51-150,Japan,Monday - Friday,Extra salary for OT
2024-08-13 09:21:20.095789,Python,JavaScript,NodeJS,ZOI SGN,At office,Ho Chi Minh,IT Outsourcing,Software Products and Web Services,151-300,Vietnam,Monday - Friday,No OT
2024-08-13 09:21:20.095789,Java,Python,SQL,Avenue,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,Extra salary for OT
2024-08-13 09:21:20.095789,VueJS,JavaScript,TypeScript,RECURVE,Hybrid,Ho Chi Minh,IT Product,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,No OT
2024-08-13 09:21:20.095789,DevOps,Python,AWS,RECURVE,Hybrid,Ho Chi Minh,IT Product,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,No OT
2024-08-13 09:21:20.095789,Project Manager,Software Architect,QA QC,VNG Corporation,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1000+,Vietnam,Monday - Friday,No OT
2024-08-13 09:21:20.095789,Automation Test,Database,SQL,Trusting Social,At office,Ho Chi Minh,IT Service and IT Consulting,Financial Services,301-500,Singapore,Monday - Friday,
2024-08-13 09:21:20.095789,ReactJS,Wordpress,TypeScript,Live Channel,At office,Ho Chi Minh,IT Product,"Media, Advertising and Entertainment",1-50,Vietnam,Monday - Friday,No OT
2024-08-12 09:21:20.095789,Java,SQL,Spring,Công Ty TNHH Clever Creations Tech,Hybrid,Ho Chi Minh,IT Service and IT Consulting,"Media, Advertising and Entertainment",51-150,Vietnam,Monday - Friday,No OT
2024-08-12 09:21:20.095789,Automation Test,QA QC,Tester,SCC Vietnam,Hybrid,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,151-300,United Kingdom,Monday - Friday,No OT
2024-08-12 09:21:20.095789,PHP,MySQL,JavaScript,Công Ty TNHH Onlai Việt Nam,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-08-12 09:21:20.095789,SQL,Database,Oracle,CÔNG TY TNHH BỆNH VIỆN CHUYÊN KHOA THẨM MỸ JT ANGEL,At office,Ho Chi Minh,Non-IT,Materials and Mining,1-50,Vietnam,Monday - Friday,No OT
2024-08-12 09:21:20.095789,Python,AWS,VueJS,LACONIC,At office,Ho Chi Minh - Others,IT Product,Environment,1-50,United States,Monday - Friday,No OT
2024-08-11 09:21:20.095789,Salesforce,JavaScript,Security,Hybrid Technologies,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,501-1000,Japan,Monday - Friday,No OT
2024-08-11 09:21:20.095789,Android,iOS,NULL,Blue Belt Technology,At office,Ha Noi,IT Product,IT Services and IT Consulting,51-150,Japan,Monday - Friday,Extra salary for OT
2024-08-11 09:21:20.095789,Automation Test,QA QC,Tester,Hoan Loc Viet JSC,At office,Ha Noi,IT Product,Financial Services,51-150,Vietnam,Monday - Friday,No OT
2024-08-11 09:21:20.095789,System Engineer,Software Architect,English,Hella Vietnam,At office,Ho Chi Minh,IT Product,"Transportation, Logistics and Warehouse",51-150,Germany,Monday - Friday,No OT
2024-08-11 09:21:20.095789,DevOps,DevSecOps,NULL,MIC,At office,Ha Noi,IT Product,Financial Services,151-300,Vietnam,Monday - Friday,No OT
2024-08-11 09:21:20.095789,Kotlin,Android,AWS,Techcombank,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-08-11 09:21:20.095789,Java,English,Data Analyst,Bluebik Vietnam,At office,Ha Noi,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,Extra days off for OT
2024-08-11 09:21:20.095789,Python,AWS,VueJS,LACONIC,At office,Ho Chi Minh - Others,IT Product,Environment,1-50,United States,Monday - Friday,No OT
2024-08-11 09:21:20.095789,Scrum,Agile,English,Tyme,At office,Ha Noi,IT Product,Banking,301-500,Singapore,Monday - Friday,No OT
2024-08-11 09:21:20.095789,C++,Oracle,Java,CÔNG TY TNHH LOTTE INNOVATE VIỆT NAM,At office,Ha Noi,IT Product,IT Services and IT Consulting,151-300,South Korea,Monday - Friday,
2024-08-11 09:21:20.095789,Java,AWS,Team Leader,Tyme,Hybrid,Ha Noi,IT Product,Banking,301-500,Singapore,Monday - Friday,No OT
2024-08-11 09:21:20.095789,JavaScript,React Native,Java,WeGrow Edu VN,At office,Ha Noi,IT Product,Education and Training,51-150,Vietnam,Monday - Saturday,No OT
2024-08-11 09:21:20.095789,C#,Python,C++,"VISION SEMICON VIET NAM CO., LTD",At office,Ha Noi,IT Product,N/A,1-50,Vietnam,Monday - Friday,No OT
2024-08-11 09:21:20.095789,DevOps,Python,Linux,Viettel Group,At office,Ha Noi,IT Product,Telecommunication,1000+,Vietnam,Monday - Friday,
2024-08-11 09:21:20.095789,Python,Scala,Java,Viettel Group,At office,Ha Noi,IT Product,Telecommunication,1000+,Vietnam,Monday - Friday,
2024-08-11 09:21:20.095789,Java,Oracle,Spring,Viettel Group,At office,Ha Noi,IT Product,Telecommunication,1000+,Vietnam,Monday - Friday,
2024-08-11 09:21:20.095789,QA QC,JavaScript,Automation Test,RAKSUL Vietnam,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Japan,Monday - Friday,No OT
2024-08-11 09:21:20.095789,Unity,OOP,NULL,Chalasoft,At office,Ha Noi,IT Outsourcing,N/A,1-50,Vietnam,Monday - Friday,No OT
2024-08-11 09:21:20.095789,Business Analyst,English,Project Manager,VNG Corporation,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1000+,Vietnam,Monday - Friday,No OT
2024-08-11 09:21:20.095789,Business Analyst,English,ERP,Shoefabrik,At office,Ho Chi Minh,IT Outsourcing,N/A,301-500,Vietnam,Monday - Friday,
2024-08-11 09:21:20.095789,Java,Python,C++,Công Ty TNHH Ohmidas Việt Nam,At office,Ha Noi,IT Outsourcing,Software Development Outsourcing,1-50,Japan,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Java,Oracle,Spring,MB Bank,At office,Ha Noi,IT Product,N/A,1000+,Vietnam,Monday - Friday,
2024-08-10 09:21:20.095789,Java,SQL,NodeJS,MB Bank,At office,Ha Noi,IT Product,N/A,1000+,Vietnam,Monday - Friday,
2024-08-10 09:21:20.095789,ReactJS,TypeScript,AngularJS,Convert Digital,At office,Ha Noi,IT Product,E-commerce,1-50,Vietnam,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Data Analyst,Database,SQL,Datalize.cloud,At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Database,SQL,Oracle,CÔNG TY TNHH NGUYỄN HỒNG,At office,Ha Noi,Non-IT,Food & Beverage,151-300,Vietnam,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Java,SQL,Spring,Công ty Cổ phần đầu tư phát triển Máy Việt Nam,At office,Ha Noi,Non-IT,Manufacturing and Engineering,501-1000,Vietnam,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Games,Manager,Team Leader,CÔNG TY CỔ PHẦN CÔNG NGHỆ META GAME,At office,Ha Noi,IT Product,Game,1-50,Vietnam,Monday - Friday,No OT
2024-08-10 09:21:20.095789,JavaScript,CSS,SQL,Globe3 ERP Vietnam,At office,Da Nang,IT Outsourcing,N/A,1-50,Singapore,Monday - Friday,
2024-08-10 09:21:20.095789,Java,Python,Oracle,CÔNG TY TNHH FETEK VIỆT NAM,At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Data Analyst,SQL,English,CÔNG TY TNHH FETEK VIỆT NAM,At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Python,CSS,JavaScript,AVE Group,At office,Da Nang,IT Product,E-commerce,151-300,Vietnam,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Tester,Agile,Scrum,Công Ty Cổ Phần Phần Mềm Vangle Tek,At office,Ha Noi,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Embedded,C++,C language,GoChek,At office,Ha Noi,IT Product,"AI, Blockchain and Deep Tech Services",1-50,Vietnam,Monday - Saturday,Extra salary for OT
2024-08-10 09:21:20.095789,NodeJS,Java,ReactJS,Công ty CP Dịch vụ Công nghệ TSC Việt Nam,At office,Ha Noi,Non-IT,IT Hardware and Computing,51-150,Vietnam,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Business Analyst,Product Manager,Scrum,CÔNG TY CỔ PHẦN TQC SOLUTION,At office,Ha Noi,IT Product,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Tester,English,QA QC,Joblogic,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,301-500,United Kingdom,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Python,Software Architect,AWS,M_Service (MoMo),At office,Ho Chi Minh - Ha Noi,IT Product,Financial Services,1000+,Vietnam,Monday - Friday,Extra days off for OT
2024-08-10 09:21:20.095789,NodeJS,JavaScript,TypeScript,Gleads Vietnam,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,Vietnam,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Java,Spring,C#,CÔNG TY TNHH LOTTE INNOVATE VIỆT NAM,At office,Ha Noi,IT Product,IT Services and IT Consulting,151-300,South Korea,Monday - Friday,
2024-08-10 09:21:20.095789,Android,iOS,Flutter,CÔNG TY TNHH DTE VENTURES,At office,Ho Chi Minh,IT Service and IT Consulting,"AI, Blockchain and Deep Tech Services",1-50,Vietnam,Monday - Friday,No OT
2024-08-10 09:21:20.095789,ReactJS,JavaScript,TypeScript,CÔNG TY TNHH DTE VENTURES,At office,Ho Chi Minh,IT Service and IT Consulting,"AI, Blockchain and Deep Tech Services",1-50,Vietnam,Monday - Friday,No OT
2024-08-10 09:21:20.095789,JavaScript,NodeJS,TypeScript,SMG Swiss Marketplace Group,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Switzerland,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Unity,C++,C#,NEXON DEV VINA,At office,Ho Chi Minh,IT Product,Game,51-150,South Korea,Monday - Friday,Extra salary for OT
2024-08-10 09:21:20.095789,ReactJS,HTML5,JavaScript,LikeLion Vietnam,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,1-50,South Korea,Monday - Friday,No OT
2024-08-10 09:21:20.095789,ReactJS,English,TypeScript,CoderPush,Remote,Ho Chi Minh - Ha Noi,IT Product,Software Products and Web Services,51-150,Vietnam,Monday - Friday,No OT
2024-08-10 09:21:20.095789,DevOps,MySQL,Linux,Nice Info Vietnam,At office,Ha Noi,IT Service and IT Consulting,Network and Infrastructure,1-50,South Korea,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Java,Computer Vision,Python,M_Service (MoMo),At office,Ho Chi Minh - Ha Noi,IT Product,Financial Services,1000+,Vietnam,Monday - Friday,Extra days off for OT
2024-08-10 09:21:20.095789,Tester,Agile,QA QC,FORTNA,Hybrid,Ha Noi,IT Product,"Transportation, Logistics and Warehouse",51-150,United States,Monday - Friday,Extra salary for OT
2024-08-10 09:21:20.095789,UI-UX,Designer,Product Designer,Hello Health Group,At office,Ho Chi Minh,IT Product,Healthcare,151-300,Singapore,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Java,JSON,Android,Merchant Mate,At office,Ho Chi Minh - Others,IT Product,Software Products and Web Services,51-150,Australia,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Project Manager,Manager,Team Leader,OL Vietnam,At office,Ho Chi Minh - Ha Noi,IT Product,"Media, Advertising and Entertainment",51-150,United States,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Automation Test,QA QC,Tester,OL Vietnam,At office,Ho Chi Minh - Ha Noi,IT Product,"Media, Advertising and Entertainment",51-150,United States,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Python,Django,ReactJS,OPSWAT Software Vietnam,At office,Ho Chi Minh,IT Product,Cyber Security,151-300,United States,Monday - Friday,No OT
2024-08-10 09:21:20.095789,DevOps,English,AWS,OL Vietnam,At office,Ho Chi Minh,IT Product,"Media, Advertising and Entertainment",51-150,United States,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Product Manager,Agile,UI-UX,OL Vietnam,At office,Ho Chi Minh - Ha Noi,IT Product,"Media, Advertising and Entertainment",51-150,United States,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Python,.NET,ReactJS,Gigarion Technology,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,1-50,United States,Monday - Friday,No OT
